category,score,address_hex,address_dec,baseline,hit,dead
DEATH_ONLY,100,0x0005FC96,392342,248,248,0
DEATH_ONLY,100,0x0005FC97,392343,1,1,0
DEATH_ONLY,100,0x0005FC98,392344,246,246,247
DEATH_ONLY,100,0x0005FC9B,392347,76,76,0
DEATH_ONLY,100,0x0005FC9D,392349,12,12,37
DEATH_ONLY,100,0x0005FC9E,392350,128,128,0
DEATH_ONLY,100,0x0005FC9F,392351,72,72,37
DEATH_ONLY,100,0x0005FCA0,392352,231,231,246
DEATH_ONLY,100,0x0005FCA1,392353,0,0,13
DEATH_ONLY,100,0x0005FCA2,392354,0,0,64
DEATH_ONLY,100,0x0005FCA3,392355,0,0,80
DEATH_ONLY,100,0x0005FCA5,392357,0,0,12
DEATH_ONLY,100,0x0005FCA6,392358,0,0,128
DEATH_ONLY,100,0x0005FCA7,392359,0,0,68
DEATH_ONLY,100,0x0005FCBC,392380,0,0,248
DEATH_ONLY,100,0x0005FCC1,392385,0,0,23
DEATH_ONLY,100,0x0005FCC2,392386,0,0,128
DEATH_ONLY,100,0x0005FCC3,392387,0,0,76
DEATH_ONLY,100,0x0005FCD8,392408,231,231,246
DEATH_ONLY,100,0x0005FCD9,392409,0,0,24
DEATH_ONLY,100,0x0005FCDA,392410,0,0,64
DEATH_ONLY,100,0x0005FCDB,392411,0,0,80
DEATH_ONLY,100,0x0005FCDD,392413,0,0,23
DEATH_ONLY,100,0x0005FCDE,392414,0,0,128
DEATH_ONLY,100,0x0005FCDF,392415,0,0,68
DEATH_ONLY,100,0x0005FCE0,392416,247,247,231
DEATH_ONLY,100,0x0005FCE4,392420,248,248,0
DEATH_ONLY,100,0x0005FCE5,392421,1,1,0
DEATH_ONLY,100,0x0005FCE6,392422,248,248,0
DEATH_ONLY,100,0x0005FCE7,392423,1,1,0
DEATH_ONLY,100,0x0005FCE8,392424,246,246,247
DEATH_ONLY,100,0x0005FCEB,392427,76,76,0
DEATH_ONLY,100,0x0005FCEC,392428,0,0,248
DEATH_ONLY,100,0x0005FCEF,392431,72,72,1
DEATH_ONLY,100,0x0005FCF0,392432,231,231,246
DEATH_ONLY,100,0x0005FCF1,392433,0,0,26
DEATH_ONLY,100,0x0005FCF2,392434,0,0,128
DEATH_ONLY,100,0x0005FCF3,392435,0,0,76
DEATH_ONLY,100,0x0005FCF5,392437,0,0,24
DEATH_ONLY,100,0x0005FCF6,392438,0,0,64
DEATH_ONLY,100,0x0005FCF7,392439,0,0,72
DEATH_ONLY,100,0x0005FD0C,392460,0,0,216
DEATH_ONLY,100,0x0005FD11,392465,0,0,12
DEATH_ONLY,100,0x0005FD12,392466,0,0,128
DEATH_ONLY,100,0x0005FD13,392467,0,0,108
DEATH_ONLY,100,0x0005FD31,392497,0,0,18
DEATH_ONLY,100,0x0005FD33,392499,0,0,108
DEATH_ONLY,100,0x0005FD4C,392524,0,0,248
DEATH_ONLY,100,0x0005FD51,392529,0,0,12
DEATH_ONLY,100,0x0005FD52,392530,0,0,128
DEATH_ONLY,100,0x0005FD53,392531,0,0,132
DEATH_ONLY,100,0x0005FD6A,392554,0,0,128
DEATH_ONLY,100,0x0005FD6E,392558,0,0,128
DEATH_ONLY,100,0x0005FD71,392561,0,0,17
DEATH_ONLY,100,0x0005FD72,392562,0,0,192
DEATH_ONLY,100,0x0005FD73,392563,0,0,84
DEATH_ONLY,100,0x0005FD76,392566,0,0,192
DEATH_ONLY,100,0x0005FDBA,392634,192,192,64
DEATH_ONLY,100,0x0005FDBE,392638,192,192,64
DEATH_ONLY,100,0x0005FDC2,392642,64,64,128
DEATH_ONLY,100,0x0005FDC3,392643,84,84,112
DEATH_ONLY,100,0x0005FDC6,392646,64,64,128
DEATH_ONLY,100,0x0005FDC7,392647,72,72,100
DEATH_ONLY,100,0x0005FDCB,392651,84,84,112
DEATH_ONLY,100,0x0005FDCF,392655,72,72,100
DEATH_ONLY,100,0x0005FDD3,392659,84,84,112
DEATH_ONLY,100,0x0005FDD7,392663,72,72,100
DEATH_ONLY,100,0x0005FE12,392722,192,192,64
DEATH_ONLY,100,0x0005FE16,392726,192,192,64
DEATH_ONLY,100,0x0005FE1A,392730,64,64,128
DEATH_ONLY,100,0x0005FE1B,392731,112,112,140
DEATH_ONLY,100,0x0005FE1E,392734,64,64,128
DEATH_ONLY,100,0x0005FE1F,392735,100,100,128
DEATH_ONLY,100,0x0005FE23,392739,112,112,140
DEATH_ONLY,100,0x0005FE27,392743,100,100,128
DEATH_ONLY,100,0x0005FE2B,392747,112,112,140
DEATH_ONLY,100,0x0005FE2F,392751,100,100,128
DEATH_ONLY,100,0x0005FE6A,392810,192,192,64
DEATH_ONLY,100,0x0005FE6E,392814,192,192,64
DEATH_ONLY,100,0x0005FE70,392816,246,246,231
DEATH_ONLY,100,0x0005FE72,392818,64,64,0
DEATH_ONLY,100,0x0005FE73,392819,140,140,0
DEATH_ONLY,100,0x0005FE76,392822,64,64,0
DEATH_ONLY,100,0x0005FE77,392823,128,128,0
DEATH_ONLY,100,0x0005FE78,392824,246,246,184
DEATH_ONLY,100,0x0005FE7A,392826,192,192,0
DEATH_ONLY,100,0x0005FE7B,392827,140,140,0
DEATH_ONLY,100,0x0005FE7E,392830,192,192,0
DEATH_ONLY,100,0x0005FE7F,392831,128,128,0
DEATH_ONLY,100,0x0005FEC8,392904,246,246,231
DEATH_ONLY,100,0x0005FEC9,392905,28,28,0
DEATH_ONLY,100,0x0005FECA,392906,192,192,0
DEATH_ONLY,100,0x0005FECB,392907,140,140,0
DEATH_ONLY,100,0x0005FECD,392909,28,28,0
DEATH_ONLY,100,0x0005FECE,392910,192,192,0
DEATH_ONLY,100,0x0005FECF,392911,128,128,0
DEATH_ONLY,100,0x0005FED0,392912,246,246,184
DEATH_ONLY,100,0x0005FED1,392913,34,34,0
DEATH_ONLY,100,0x0005FED2,392914,64,64,0
DEATH_ONLY,100,0x0005FED3,392915,140,140,0
DEATH_ONLY,100,0x0005FED5,392917,34,34,0
DEATH_ONLY,100,0x0005FED6,392918,64,64,0
DEATH_ONLY,100,0x0005FED7,392919,128,128,0
DEATH_ONLY,100,0x000604A3,394403,0,0,1
DEATH_ONLY,100,0x0006050A,394506,0,0,128
DEATH_ONLY,100,0x0006050B,394507,2,2,1
DEATH_ONLY,100,0x00060512,394514,128,128,0
DEATH_ONLY,100,0x00060513,394515,2,2,1
DEATH_ONLY,100,0x00060522,394530,0,0,128
DEATH_ONLY,100,0x00060523,394531,1,1,2
DEATH_ONLY,100,0x00060532,394546,128,128,0
DEATH_ONLY,100,0x00060533,394547,2,2,1
DEATH_ONLY,100,0x00060542,394562,0,0,128
DEATH_ONLY,100,0x00060543,394563,1,1,2
DEATH_ONLY,100,0x00060552,394578,128,128,0
DEATH_ONLY,100,0x00060553,394579,2,2,1
DEATH_ONLY,100,0x00060562,394594,0,0,128
DEATH_ONLY,100,0x00060563,394595,1,1,2
DEATH_ONLY,100,0x00060572,394610,128,128,0
DEATH_ONLY,100,0x00060573,394611,2,2,1
DEATH_ONLY,100,0x0006061A,394778,0,0,128
DEATH_ONLY,100,0x0006061B,394779,4,4,1
DEATH_ONLY,100,0x0006062A,394794,128,128,0
DEATH_ONLY,100,0x0006062B,394795,1,1,4
DEATH_ONLY,100,0x0006063A,394810,0,0,128
DEATH_ONLY,100,0x0006063B,394811,4,4,1
DEATH_ONLY,100,0x0006064A,394826,128,128,0
DEATH_ONLY,100,0x0006064B,394827,1,1,4
DEATH_ONLY,100,0x0006065A,394842,0,0,128
DEATH_ONLY,100,0x0006065B,394843,4,4,1
DEATH_ONLY,100,0x0006066A,394858,128,128,0
DEATH_ONLY,100,0x0006066B,394859,1,1,4
DEATH_ONLY,100,0x00060878,395384,1,1,0
DEATH_ONLY,100,0x00060879,395385,0,0,1
DEATH_ONLY,100,0x0006388B,407691,159,159,231
DEATH_ONLY,100,0x00063896,407702,40,40,41
DEATH_ONLY,100,0x000638A2,407714,45,45,46
DEATH_ONLY,100,0x000638A7,407719,28,28,36
DEATH_ONLY,100,0x000638AA,407722,47,47,48
DEATH_ONLY,100,0x000638C7,407751,157,157,163
DEATH_ONLY,100,0x000638DA,407770,41,41,42
DEATH_ONLY,100,0x000638F8,407800,0,0,8
DEATH_ONLY,100,0x000638FB,407803,16,16,10
DEATH_ONLY,100,0x0006390C,407820,0,0,148
DEATH_ONLY,100,0x00063913,407827,0,0,155
DEATH_ONLY,100,0x00063B66,408422,83,83,82
DEATH_ONLY,100,0x00063B67,408423,48,48,248
DEATH_ONLY,100,0x00063BA0,408480,3,3,4
DEATH_ONLY,100,0x00063C3A,408634,203,203,154
DEATH_ONLY,100,0x00063C3E,408638,5,5,54
DEATH_ONLY,100,0x00064EB5,413365,6,6,5
DEATH_ONLY,100,0x00064EB6,413366,54,54,236
DEATH_ONLY,100,0x00064EB7,413367,208,208,232
DEATH_ONLY,100,0x00064ECD,413389,5,5,6
DEATH_ONLY,100,0x0006535F,414559,8,8,3
DEATH_ONLY,100,0x0006697E,420222,9,9,10
DEATH_ONLY,100,0x0006698E,420238,127,127,128
DEATH_ONLY,100,0x0006698F,420239,224,224,16
DEATH_ONLY,100,0x00066A93,420499,1,1,2
DEATH_ONLY,100,0x00066A97,420503,2,2,0
DEATH_ONLY,100,0x00066AA2,420514,14,14,34
DEATH_ONLY,100,0x00066AA3,420515,96,96,128
DEATH_ONLY,100,0x00066AA6,420518,16,16,0
DEATH_ONLY,100,0x00066AAA,420522,200,200,208
DEATH_ONLY,100,0x00066AB1,420529,8,8,0
DEATH_ONLY,100,0x00066AB2,420530,211,211,0
DEATH_ONLY,100,0x00066AB3,420531,112,112,0
DEATH_ONLY,100,0x00066AB6,420534,4,4,0
DEATH_ONLY,100,0x00066AB9,420537,43,43,0
DEATH_ONLY,100,0x00066ABA,420538,220,220,0
DEATH_ONLY,100,0x00066ABB,420539,160,160,0
DEATH_ONLY,100,0x00066ABD,420541,44,44,0
DEATH_ONLY,100,0x00066ABE,420542,124,124,0
DEATH_ONLY,100,0x00066ABF,420543,160,160,0
DEATH_ONLY,100,0x00066AC1,420545,14,14,46
DEATH_ONLY,100,0x00066AC2,420546,113,113,93
DEATH_ONLY,100,0x00066AC3,420547,224,224,144
DEATH_ONLY,100,0x00066AC9,420553,8,8,0
DEATH_ONLY,100,0x00066ACA,420554,215,215,0
DEATH_ONLY,100,0x00066ACB,420555,112,112,0
DEATH_ONLY,100,0x00066ACE,420558,11,11,0
DEATH_ONLY,100,0x00066ACF,420559,160,160,0
DEATH_ONLY,100,0x00069176,430454,254,254,0
DEATH_ONLY,100,0x0006917C,430460,7,7,1
DEATH_ONLY,100,0x00069183,430467,128,128,56
DEATH_ONLY,100,0x00069185,430469,48,48,192
DEATH_ONLY,100,0x00069189,430473,160,160,176
DEATH_ONLY,100,0x0006919E,430494,224,224,16
DEATH_ONLY,100,0x000691AC,430508,244,244,3
DEATH_ONLY,100,0x000691B4,430516,247,247,252
DEATH_ONLY,100,0x000691F4,430580,32,32,160
DEATH_ONLY,100,0x00069241,430657,208,208,96
DEATH_ONLY,100,0x00069260,430688,249,249,13
DEATH_ONLY,100,0x00069262,430690,126,126,119
DEATH_ONLY,100,0x00069263,430691,0,0,255
DEATH_ONLY,100,0x00069264,430692,112,112,144
DEATH_ONLY,100,0x00069266,430694,2,2,20
DEATH_ONLY,100,0x00069267,430695,159,159,175
DEATH_ONLY,100,0x00069268,430696,251,251,190
DEATH_ONLY,100,0x00069269,430697,6,6,232
DEATH_ONLY,100,0x0006926B,430699,90,90,75
DEATH_ONLY,100,0x0006926C,430700,3,3,5
DEATH_ONLY,100,0x0006926D,430701,64,64,48
DEATH_ONLY,100,0x0006926E,430702,122,122,160
DEATH_ONLY,100,0x0006926F,430703,1,1,246
DEATH_ONLY,100,0x00069270,430704,252,252,237
DEATH_ONLY,100,0x00069271,430705,153,153,101
DEATH_ONLY,100,0x00069272,430706,168,168,36
DEATH_ONLY,100,0x00069273,430707,71,71,65
DEATH_ONLY,100,0x00069274,430708,85,85,12
DEATH_ONLY,100,0x00069275,430709,200,200,38
DEATH_ONLY,100,0x00069277,430711,0,0,4
DEATH_ONLY,100,0x00069278,430712,213,213,179
DEATH_ONLY,100,0x00069279,430713,208,208,112
DEATH_ONLY,100,0x0006927A,430714,0,0,4
DEATH_ONLY,100,0x0006927C,430716,2,2,68
DEATH_ONLY,100,0x0006927F,430719,10,10,75
DEATH_ONLY,100,0x00069280,430720,134,134,3
DEATH_ONLY,100,0x00069281,430721,246,246,8
DEATH_ONLY,100,0x00069282,430722,143,143,32
DEATH_ONLY,100,0x00069283,430723,181,181,126
DEATH_ONLY,100,0x00069284,430724,245,245,247
DEATH_ONLY,100,0x00069285,430725,127,127,208
DEATH_ONLY,100,0x00069286,430726,203,203,231
DEATH_ONLY,100,0x00069287,430727,18,18,254
DEATH_ONLY,100,0x00069288,430728,111,111,190
DEATH_ONLY,100,0x00069289,430729,227,227,90
DEATH_ONLY,100,0x0006928A,430730,3,3,214
DEATH_ONLY,100,0x0006928B,430731,252,252,204
DEATH_ONLY,100,0x0006928C,430732,4,4,233
DEATH_ONLY,100,0x0006928D,430733,14,14,7
DEATH_ONLY,100,0x0006928E,430734,111,111,95
DEATH_ONLY,100,0x0006928F,430735,226,226,176
DEATH_ONLY,100,0x00069291,430737,208,208,32
DEATH_ONLY,100,0x00069292,430738,0,0,4
DEATH_ONLY,100,0x00069293,430739,4,4,18
DEATH_ONLY,100,0x00069295,430741,0,0,4
DEATH_ONLY,100,0x00069297,430743,15,15,77
DEATH_ONLY,100,0x0006929A,430746,15,15,64
DEATH_ONLY,100,0x0006929C,430748,254,254,239
DEATH_ONLY,100,0x0006929D,430749,143,143,95
DEATH_ONLY,100,0x0006929E,430750,244,244,238
DEATH_ONLY,100,0x0006929F,430751,252,252,6
DEATH_ONLY,100,0x000692A4,430756,249,249,11
DEATH_ONLY,100,0x000692A6,430758,126,126,107
DEATH_ONLY,100,0x000692A7,430759,0,0,254
DEATH_ONLY,100,0x000692A8,430760,112,112,48
DEATH_ONLY,100,0x000692A9,430761,52,52,150
DEATH_ONLY,100,0x000692AA,430762,2,2,19
DEATH_ONLY,100,0x000692AB,430763,159,159,79
DEATH_ONLY,100,0x000692AC,430764,251,251,188
DEATH_ONLY,100,0x000692AD,430765,6,6,233
DEATH_ONLY,100,0x000692AE,430766,176,176,255
DEATH_ONLY,100,0x000692AF,430767,90,90,110
DEATH_ONLY,100,0x00069C5C,433244,0,0,128
DEATH_ONLY,100,0x00069C5D,433245,0,0,6
DEATH_ONLY,100,0x00069C5E,433246,0,0,164
DEATH_ONLY,100,0x00069C5F,433247,0,0,192
DEATH_ONLY,100,0x0006A131,434481,52,52,45
DEATH_ONLY,100,0x0006A138,434488,128,128,0
DEATH_ONLY,100,0x0006A139,434489,6,6,0
DEATH_ONLY,100,0x0006A13A,434490,164,164,0
DEATH_ONLY,100,0x0006A13B,434491,192,192,0
DEATH_ONLY,100,0x0006A1F5,434677,175,175,178
DEATH_ONLY,100,0x0006A1F6,434678,123,123,184
DEATH_ONLY,100,0x0006A1F7,434679,209,209,252
DEATH_ONLY,100,0x0006A1FF,434687,136,136,200
DEATH_ONLY,100,0x0006A215,434709,48,48,68
DEATH_ONLY,100,0x0006A217,434711,255,255,43
DEATH_ONLY,100,0x0006A224,434724,67,67,195
DEATH_ONLY,100,0x0006A259,434777,193,193,177
DEATH_ONLY,100,0x0006A25A,434778,172,172,162
DEATH_ONLY,100,0x0006A25B,434779,142,142,184
DEATH_ONLY,100,0x0006A25D,434781,175,175,176
DEATH_ONLY,100,0x0006A25E,434782,123,123,95
DEATH_ONLY,100,0x0006A25F,434783,209,209,98
DEATH_ONLY,100,0x0006A261,434785,81,81,67
DEATH_ONLY,100,0x0006A262,434786,116,116,98
DEATH_ONLY,100,0x0006A263,434787,246,246,203
DEATH_ONLY,100,0x0006A266,434790,193,193,192
DEATH_ONLY,100,0x0006A267,434791,8,8,40
DEATH_ONLY,100,0x0006A27D,434813,38,38,66
DEATH_ONLY,100,0x0006A27E,434814,43,43,255
DEATH_ONLY,100,0x0006A29A,434842,202,202,163
DEATH_ONLY,100,0x0006A2B0,434864,132,132,136
DEATH_ONLY,100,0x0006A2B1,434865,255,255,132
DEATH_ONLY,100,0x0006A4C1,435393,2,2,6
DEATH_ONLY,100,0x0006A4C8,435400,0,0,70
DEATH_ONLY,100,0x0006A4C9,435401,0,0,148
DEATH_ONLY,100,0x0006A4CA,435402,0,0,143
DEATH_ONLY,100,0x0006A4CB,435403,0,0,84
DEATH_ONLY,100,0x0006A4CC,435404,0,0,194
DEATH_ONLY,100,0x0006A4CD,435405,0,0,202
DEATH_ONLY,100,0x0006A4CE,435406,0,0,1
DEATH_ONLY,100,0x0006A4CF,435407,0,0,37
DEATH_ONLY,100,0x0006A4D0,435408,0,0,70
DEATH_ONLY,100,0x0006A4D1,435409,0,0,138
DEATH_ONLY,100,0x0006A4D2,435410,0,0,172
DEATH_ONLY,100,0x0006A4D3,435411,0,0,48
DEATH_ONLY,100,0x0006A4D4,435412,0,0,128
DEATH_ONLY,100,0x0006A4D5,435413,0,0,27
DEATH_ONLY,100,0x0006A4D6,435414,0,0,172
DEATH_ONLY,100,0x0006A4D7,435415,0,0,144
DEATH_ONLY,100,0x0006A4D8,435416,0,0,68
DEATH_ONLY,100,0x0006A4D9,435417,0,0,35
DEATH_ONLY,100,0x0006A4DA,435418,0,0,171
DEATH_ONLY,100,0x0006A4DC,435420,128,128,0
DEATH_ONLY,100,0x0006A4DD,435421,6,6,0
DEATH_ONLY,100,0x0006A4DE,435422,161,161,0
DEATH_ONLY,100,0x0006A4DF,435423,24,24,0
DEATH_ONLY,100,0x0006A4E8,435432,0,0,128
DEATH_ONLY,100,0x0006A4E9,435433,0,0,6
DEATH_ONLY,100,0x0006A4EA,435434,0,0,156
DEATH_ONLY,100,0x0006A4EB,435435,0,0,56
DEATH_ONLY,100,0x0006A4EC,435436,255,255,135
DEATH_ONLY,100,0x0006A4ED,435437,0,0,133
DEATH_ONLY,100,0x0006A4EE,435438,0,0,255
DEATH_ONLY,100,0x0006ADC9,437705,78,78,64
DEATH_ONLY,100,0x0006ADFD,437757,66,66,52
DEATH_ONLY,100,0x0006D171,446833,4,4,6
DEATH_ONLY,100,0x0006D189,446857,69,69,54
DEATH_ONLY,100,0x0006D18A,446858,139,139,221
DEATH_ONLY,100,0x0006D18B,446859,80,80,136
DEATH_ONLY,100,0x00071633,464435,124,124,228
DEATH_ONLY,100,0x0007163A,464442,173,173,162
DEATH_ONLY,100,0x00071644,464452,0,0,128
DEATH_ONLY,100,0x00071645,464453,0,0,6
DEATH_ONLY,100,0x00071646,464454,0,0,164
DEATH_ONLY,100,0x00071647,464455,0,0,192
DEATH_ONLY,100,0x00073DC8,474568,0,0,62
DEATH_ONLY,100,0x00073DC9,474569,0,0,211
DEATH_ONLY,100,0x00073DCA,474570,0,0,91
DEATH_ONLY,100,0x00073DCB,474571,0,0,53
DEATH_ONLY,100,0x00073DE0,474592,0,0,63
DEATH_ONLY,100,0x00073DE1,474593,0,0,127
DEATH_ONLY,100,0x00073DE2,474594,0,0,48
DEATH_ONLY,100,0x00073DE3,474595,0,0,51
DEATH_ONLY,100,0x00073DE4,474596,0,0,61
DEATH_ONLY,100,0x00073DE5,474597,0,0,134
DEATH_ONLY,100,0x00073DE6,474598,0,0,49
DEATH_ONLY,100,0x00073DE7,474599,0,0,253
DEATH_ONLY,100,0x00073DE8,474600,0,0,189
DEATH_ONLY,100,0x00073DE9,474601,0,0,56
DEATH_ONLY,100,0x00073DEA,474602,0,0,231
DEATH_ONLY,100,0x00073DEB,474603,0,0,190
DEATH_ONLY,100,0x00073DF0,474608,0,0,189
DEATH_ONLY,100,0x00073DF1,474609,0,0,139
DEATH_ONLY,100,0x00073DF2,474610,0,0,44
DEATH_ONLY,100,0x00073DF3,474611,0,0,13
DEATH_ONLY,100,0x00073DF4,474612,0,0,63
DEATH_ONLY,100,0x00073DF5,474613,0,0,127
DEATH_ONLY,100,0x00073DF6,474614,0,0,6
DEATH_ONLY,100,0x00073DF7,474615,0,0,149
DEATH_ONLY,100,0x00073DF8,474616,0,0,189
DEATH_ONLY,100,0x00073DF9,474617,0,0,95
DEATH_ONLY,100,0x00073DFA,474618,0,0,145
DEATH_ONLY,100,0x00073DFB,474619,0,0,59
DEATH_ONLY,100,0x00073E00,474624,0,0,61
DEATH_ONLY,100,0x00073E01,474625,0,0,41
DEATH_ONLY,100,0x00073E02,474626,0,0,141
DEATH_ONLY,100,0x00073E03,474627,0,0,98
DEATH_ONLY,100,0x00073E04,474628,0,0,61
DEATH_ONLY,100,0x00073E05,474629,0,0,107
DEATH_ONLY,100,0x00073E06,474630,0,0,108
DEATH_ONLY,100,0x00073E07,474631,0,0,118
DEATH_ONLY,100,0x00073E08,474632,0,0,63
DEATH_ONLY,100,0x00073E09,474633,0,0,127
DEATH_ONLY,100,0x00073E0A,474634,0,0,91
DEATH_ONLY,100,0x00073E0B,474635,0,0,101
DEATH_ONLY,100,0x00073E1C,474652,0,0,63
DEATH_ONLY,100,0x00073E1D,474653,0,0,128
DEATH_ONLY,100,0x00073E20,474656,0,0,63
DEATH_ONLY,100,0x00073E21,474657,0,0,128
DEATH_ONLY,100,0x00073E24,474660,0,0,62
DEATH_ONLY,100,0x00073E25,474661,0,0,15
DEATH_ONLY,100,0x00073E26,474662,0,0,243
DEATH_ONLY,100,0x00073E27,474663,0,0,108
DEATH_ONLY,100,0x00073E28,474664,0,0,189
DEATH_ONLY,100,0x00073E29,474665,0,0,140
DEATH_ONLY,100,0x00073E2A,474666,0,0,217
DEATH_ONLY,100,0x00073E2B,474667,0,0,72
DEATH_ONLY,100,0x00073E2C,474668,0,0,191
DEATH_ONLY,100,0x00073E2D,474669,0,0,80
DEATH_ONLY,100,0x00073E2E,474670,0,0,137
DEATH_ONLY,100,0x00073E2F,474671,0,0,5
DEATH_ONLY,100,0x00073E30,474672,0,0,62
DEATH_ONLY,100,0x00073E31,474673,0,0,225
DEATH_ONLY,100,0x00073E32,474674,0,0,86
DEATH_ONLY,100,0x00073E33,474675,0,0,54
DEATH_ONLY,100,0x00073E34,474676,0,0,62
DEATH_ONLY,100,0x00073E35,474677,0,0,190
DEATH_ONLY,100,0x00073E36,474678,0,0,53
DEATH_ONLY,100,0x00073E37,474679,0,0,158
DEATH_ONLY,100,0x00073E38,474680,0,0,180
DEATH_ONLY,100,0x00073E39,474681,0,0,125
DEATH_ONLY,100,0x00073E3A,474682,0,0,106
DEATH_ONLY,100,0x00073E3B,474683,0,0,89
DEATH_ONLY,100,0x00073E3C,474684,0,0,191
DEATH_ONLY,100,0x00073E3D,474685,0,0,95
DEATH_ONLY,100,0x00073E3E,474686,0,0,154
DEATH_ONLY,100,0x00073E3F,474687,0,0,162
DEATH_ONLY,100,0x00073E40,474688,0,0,180
DEATH_ONLY,100,0x00073E41,474689,0,0,13
DEATH_ONLY,100,0x00073E42,474690,0,0,68
DEATH_ONLY,100,0x00073E43,474691,0,0,82
DEATH_ONLY,100,0x00073E44,474692,0,0,62
DEATH_ONLY,100,0x00073E45,474693,0,0,249
DEATH_ONLY,100,0x00073E46,474694,0,0,76
DEATH_ONLY,100,0x00073E47,474695,0,0,4
DEATH_ONLY,100,0x00073E4C,474700,0,0,61
DEATH_ONLY,100,0x00073E4D,474701,0,0,76
DEATH_ONLY,100,0x00073E4E,474702,0,0,204
DEATH_ONLY,100,0x00073E4F,474703,0,0,205
DEATH_ONLY,100,0x00073E53,474707,0,0,1
DEATH_ONLY,100,0x00073E60,474720,0,0,255
DEATH_ONLY,100,0x00073E61,474721,0,0,255
DEATH_ONLY,100,0x00073E62,474722,0,0,255
DEATH_ONLY,100,0x00073E63,474723,0,0,255
DEATH_ONLY,100,0x00073E6B,474731,0,0,38
DEATH_ONLY,100,0x00073E6E,474734,0,0,3
DEATH_ONLY,100,0x00073E6F,474735,0,0,205
DEATH_ONLY,100,0x00073E7B,474747,0,0,1
DEATH_ONLY,100,0x00073E80,474752,0,0,61
DEATH_ONLY,100,0x00073E81,474753,0,0,204
DEATH_ONLY,100,0x00073E82,474754,0,0,204
DEATH_ONLY,100,0x00073E83,474755,0,0,208
DEATH_ONLY,100,0x00073E84,474756,0,0,61
DEATH_ONLY,100,0x00073E85,474757,0,0,204
DEATH_ONLY,100,0x00073E86,474758,0,0,204
DEATH_ONLY,100,0x00073E87,474759,0,0,202
DEATH_ONLY,100,0x00073E88,474760,0,0,61
DEATH_ONLY,100,0x00073E89,474761,0,0,204
DEATH_ONLY,100,0x00073E8A,474762,0,0,204
DEATH_ONLY,100,0x00073E8B,474763,0,0,210
DEATH_ONLY,100,0x00073EA3,474787,0,0,82
DEATH_ONLY,100,0x00075E09,482825,0,0,209
DEATH_ONLY,100,0x00076A6A,485994,168,168,171
