rank,region,address_hex,data_type,kind,score,center,auto_aim_down,target_head,target_upper_body,target_lower_body,target_lost,head_upper_delta,upper_lower_delta,head_lower_delta,down_delta,lost_delta,ascending,descending,monotonic,progression_score,down_extension_score,screen_like_score,normalized_score,return_to_center_score
1456,ARM_CORE,0x000D3C3A,U16_BE,BODY_PROGRESSION,386784.5,36269,50324,3641,48144,40458,34759,44503,-7686,36817,14055,-1510,false,false,false,386784.5,72932,0,0,194042
1457,ARM_CORE,0x000D3DD2,U16_BE,BODY_PROGRESSION,386784.5,36269,11809,3641,48144,40458,34759,44503,-7686,36817,-24460,-1510,false,false,false,386784.5,152118,0,0,214852
1458,ARM_CORE,0x000D5CAE,U16_BE,BODY_PROGRESSION,386784.0,0,0,0,0,45504,0,0,45504,45504,0,0,false,false,false,386784.0,91008,0,0,182016
1459,ARM_CORE,0x000D3E3A,U16_BE,BODY_PROGRESSION,386082.0,50228,55247,54480,3566,13884,19146,-50914,10318,-40596,5019,-31082,false,false,false,386082.0,40638,0,0,-34962
1460,ARM_NEAR_X,0x000D3CA6,U16_BE,BODY_PROGRESSION,385339.5,14536,57893,49586,11466,50965,18327,-38120,39499,1379,43357,3791,false,false,false,385339.5,179702,0,0,214382
1461,ARM_CORE,0x000D3CA6,U16_BE,BODY_PROGRESSION,385339.5,14536,57893,49586,11466,50965,18327,-38120,39499,1379,43357,3791,false,false,false,385339.5,179702,0,0,214382
1462,ARM_CORE,0x000D602C,U16_BE,BODY_PROGRESSION,381822.5,24574,0,50193,15,1280,1280,-50178,1265,-48913,-24574,-23294,false,false,false,381822.5,54268,0,0,63508
1463,ARM_CORE,0x000D5F6A,U16_BE,BODY_PROGRESSION,381477.0,0,0,5122,38916,0,0,33794,-38916,-5122,0,0,false,false,false,381477.0,0,0,0,155664
1464,ARM_CORE,0x000D600A,U16_BE,BODY_PROGRESSION,381477.0,0,3078,5122,38916,0,0,33794,-38916,-5122,3078,0,false,false,false,381477.0,18468,0,0,161820
1465,ARM_CORE,0x000D5BA6,U16_BE,BODY_PROGRESSION,380348.0,49152,0,0,0,56312,0,0,56312,56312,-49152,-49152,false,false,false,380348.0,210928,0,0,-69664
1466,ARM_CORE,0x000D61D8,U16_BE,BODY_PROGRESSION,379494.5,47616,48128,47616,47616,259,59136,0,-47357,-47357,512,11520,false,false,false,379494.5,74746,0,0,98292
1467,ARM_CORE,0x000D5C60,U16_BE,BODY_PROGRESSION,378624.0,46080,46080,46080,46080,1536,46080,0,-44544,-44544,0,0,false,false,false,378624.0,89088,0,0,178176
1468,ARM_CORE,0x000D5CB0,U16_BE,BODY_PROGRESSION,378624.0,46080,46080,46080,46080,1536,46080,0,-44544,-44544,0,0,false,false,false,378624.0,89088,0,0,178176
1469,ARM_CORE,0x000D5D80,U16_BE,AUTO_AIM_DOWN,378050,64550,1536,64550,64550,64533,64550,0,-17,-17,-63014,0,false,false,false,144.5,378050,0,0,126096
1470,ARM_CORE,0x000D6074,U16_BE,BODY_PROGRESSION,377291.0,24574,16,50193,31,31,31,-50162,0,-50162,-24558,-24543,false,false,false,377291.0,49176,0,0,53420
1471,ARM_NEAR_X,0x000D3C3A,U16_BE,BODY_PROGRESSION,377288.5,63428,50324,3641,48144,40458,57170,44503,-7686,36817,-13104,-6258,false,false,false,377288.5,59632,0,0,154156
1472,ARM_NEAR_X,0x000D3DD2,U16_BE,BODY_PROGRESSION,377288.5,63428,11809,3641,48144,40458,57170,44503,-7686,36817,-51619,-6258,false,false,false,377288.5,251258,0,0,231186
1473,ARM_CORE,0x000D615C,U16_BE,BODY_PROGRESSION,375402.5,50193,0,50193,50193,0,24574,0,-50193,-50193,-50193,-25619,false,false,false,375402.5,149534,0,0,96206
1474,ARM_CORE,0x000D61FC,U16_BE,BODY_PROGRESSION,375394.0,50193,0,50193,50193,1,24574,0,-50192,-50192,-50193,-25619,false,false,false,375394.0,149536,0,0,96202
1475,ARM_CORE,0x000D5E3C,U16_BE,BODY_PROGRESSION,375139.0,24574,0,50193,50193,31,50193,0,-50162,-50162,-24574,25619,false,false,false,375139.0,47120,0,0,44844
1476,ARM_CORE,0x000D5E8C,U16_BE,BODY_PROGRESSION,375139.0,24574,31,50193,50193,31,50193,0,-50162,-50162,-24543,25619,false,false,false,375139.0,46934,0,0,44782
1477,ARM_CORE,0x000D60BC,U16_BE,BODY_PROGRESSION,375130.5,24574,0,50193,50193,32,50193,0,-50161,-50161,-24574,25619,false,false,false,375130.5,47122,0,0,44840
1478,ARM_NEAR_X,0x000D3DC2,U16_BE,BODY_PROGRESSION,374827.5,61728,63444,24279,20653,1912,36058,-3626,-18741,-22367,1716,-25670,false,true,true,374827.5,78588,0,0,-112460
1479,ARM_CORE,0x000D5BB8,U16_BE,BODY_PROGRESSION,374272.0,45568,45568,45568,45568,1536,45568,0,-44032,-44032,0,0,false,false,false,374272.0,88064,0,0,176128
1480,ARM_CORE,0x000D5C08,U16_BE,BODY_PROGRESSION,374272.0,45568,45568,45568,45568,1536,45568,0,-44032,-44032,0,0,false,false,false,374272.0,88064,0,0,176128
1481,ARM_CORE,0x000D3636,U16_BE,BODY_PROGRESSION,373198.5,37232,31903,49583,19424,64128,11220,-30159,44704,14545,-5329,-26012,false,false,false,373198.5,33742,0,0,-18622
1482,ARM_CORE,0x000D389E,U16_BE,BODY_PROGRESSION,373116.0,46456,61219,5930,22851,28692,12954,16921,5841,22762,14763,-33502,true,false,true,373116.0,57102,0,0,-147442
1483,ARM_CORE,0x000D38C2,U16_BE,BODY_PROGRESSION,372942.5,4457,27368,28280,12176,3093,65340,-16104,-9083,-25187,22911,60883,false,true,true,372942.5,18428,0,0,-340494
1484,ARM_CORE,0x000D5EC8,U16_BE,AUTO_AIM_DOWN,372266,63488,1536,47616,64256,64533,64256,16640,277,16917,-61952,768,true,false,true,313759.5,372266,0,0,185428
1485,ARM_CORE,0x000D38F2,U16_BE,BODY_PROGRESSION,371916.5,25941,59585,12087,53695,11506,50492,41608,-42189,-581,33644,24551,false,false,false,371916.5,181632,0,0,39636
1486,ARM_CORE,0x000D5F18,U16_BE,AUTO_AIM_DOWN,371712,63488,1536,47616,64256,64256,64256,16640,0,16640,-61952,768,false,false,false,139904.0,371712,0,0,184320
1487,ARM_CORE,0x000D5F68,U16_BE,AUTO_AIM_DOWN,371712,63488,1536,47616,64533,64256,64256,16917,-277,16640,-61952,768,false,false,false,142674.0,371712,0,0,185428
1488,ARM_CORE,0x000D5EE8,U16_BE,BODY_PROGRESSION,371584.0,48128,47616,47360,1536,48128,1536,-45824,46592,768,-512,-46592,false,false,false,371584.0,-90112,0,0,-185344
1489,ARM_CORE,0x000D3C96,U16_BE,BODY_PROGRESSION,370513.0,53286,27887,55764,12023,56282,17636,-43741,44259,518,-25399,-35650,false,false,false,370513.0,87086,0,0,-57366
1490,ARM_NEAR_X,0x000D3C96,U16_BE,BODY_PROGRESSION,370513.0,53286,27887,55764,12023,56282,17636,-43741,44259,518,-25399,-35650,false,false,false,370513.0,87086,0,0,-57366
1491,ARM_CORE,0x000D395A,U16_BE,BODY_PROGRESSION,370186.5,14087,6167,11975,55139,51008,15539,43164,-4131,39033,-7920,1452,false,false,false,370186.5,118458,0,0,176880
1492,ARM_CORE,0x000D5FEE,U16_BE,BODY_PROGRESSION,367896.0,28464,8312,21776,0,42816,42816,-21776,42816,21040,-20152,14352,false,false,false,367896.0,120912,0,0,96752
1493,ARM_CORE,0x000D5E6E,U16_BE,AUTO_AIM_DOWN,367632,0,61272,0,0,0,0,0,0,0,61272,0,false,false,false,0.0,367632,0,0,122544
1494,ARM_CORE,0x000D5F26,U16_BE,BODY_PROGRESSION,366478.5,255,38720,7,56312,56312,56312,56305,0,56305,38465,56057,false,false,false,366478.5,76930,0,0,-146306
1495,ARM_CORE,0x000D38FE,U16_BE,BODY_PROGRESSION,365777.0,49558,32340,39070,2676,40396,54275,-36394,37720,1326,-17218,4717,false,false,false,365777.0,75550,0,0,147580
1496,ARM_CORE,0x000D3DE6,U16_BE,BODY_PROGRESSION,365615.0,26636,53212,13210,60402,51780,50861,47192,-8622,38570,26576,24225,false,false,false,365615.0,60718,0,0,48120
1497,ARM_CORE,0x000D389A,U16_BE,BODY_PROGRESSION,364776.0,23504,41629,54685,14418,38929,30634,-40267,24511,-15756,18125,7130,false,false,false,364776.0,63640,0,0,140278
1498,ARM_CORE,0x000D5DEC,U16_BE,BODY_PROGRESSION,364522.5,24574,0,50193,50193,1280,50193,0,-48913,-48913,-24574,25619,false,false,false,364522.5,49618,0,0,39848
1499,ARM_CORE,0x000D610C,U16_BE,BODY_PROGRESSION,364522.5,24574,0,50193,50193,1280,50193,0,-48913,-48913,-24574,25619,false,false,false,364522.5,49618,0,0,39848
1500,ARM_CORE,0x000D5BCE,U16_BE,BODY_PROGRESSION,363936.0,0,0,0,0,42816,0,0,42816,42816,0,0,false,false,false,363936.0,85632,0,0,171264
1501,ARM_CORE,0x000D5D5E,U16_BE,BODY_PROGRESSION,363936.0,0,7,0,0,42816,0,0,42816,42816,7,0,false,false,false,363936.0,85646,0,0,171278
1502,ARM_CORE,0x000D5EBE,U16_BE,BODY_PROGRESSION,363936.0,0,8312,42816,0,0,0,-42816,0,-42816,8312,0,false,false,false,363936.0,49872,0,0,187888
1503,ARM_CORE,0x000D5F0E,U16_BE,BODY_PROGRESSION,363936.0,0,8312,42816,0,0,0,-42816,0,-42816,8312,0,false,false,false,363936.0,49872,0,0,187888
1504,ARM_CORE,0x000D5F5E,U16_BE,BODY_PROGRESSION,363936.0,0,8312,42816,0,0,0,-42816,0,-42816,8312,0,false,false,false,363936.0,49872,0,0,187888
1505,ARM_CORE,0x000D6066,U16_BE,BODY_PROGRESSION,363860.5,0,42816,255,56312,56312,56312,56057,0,56057,42816,56312,false,false,false,363860.5,85632,0,0,-140636
1506,ARM_CORE,0x000D5EAE,U16_BE,BODY_PROGRESSION,363008.0,37312,255,36096,42816,0,42816,6720,-42816,-36096,-37057,5504,false,false,false,363008.0,137730,0,0,201346
1507,ARM_CORE,0x000D601C,U16_BE,BODY_PROGRESSION,360504.5,0,0,23040,31,50193,50193,-23009,50162,27153,0,50193,false,false,false,360504.5,0,0,0,-200896
1508,ARM_CORE,0x000D38D6,U16_BE,BODY_PROGRESSION,360400.5,46252,44826,50027,7784,27746,31948,-42243,19962,-22281,-1426,-14304,false,false,false,360400.5,11256,0,0,57392
1509,ARM_CORE,0x000D60C6,U16_BE,BODY_PROGRESSION,360208.0,8312,0,17016,50336,2552,56280,33320,-47784,-14464,-8312,47968,false,false,false,360208.0,-57584,0,0,-175984
1510,ARM_CORE,0x000D5F84,U16_BE,BODY_PROGRESSION,358968.5,50193,16,24574,1280,31,31,-23294,-1249,-24543,-50177,-50162,false,true,true,358968.5,100414,0,0,-202770
1511,ARM_CORE,0x000D5DE8,U16_BE,BODY_PROGRESSION,355158.0,64533,59136,47360,47360,1536,47360,0,-45824,-45824,-5397,-17173,false,false,false,355158.0,102442,0,0,56706
1512,ARM_CORE,0x000D6108,U16_BE,BODY_PROGRESSION,355158.0,64533,59136,47360,47360,1536,47360,0,-45824,-45824,-5397,-17173,false,false,false,355158.0,102442,0,0,56706
1513,ARM_CORE,0x000D5E8E,U16_BE,BODY_PROGRESSION,354160.0,56312,42816,8312,8312,61272,8312,0,52960,52960,-13496,-48000,false,false,false,354160.0,-5104,0,0,-145168
1514,ARM_CORE,0x000D5DBE,U16_BE,BODY_PROGRESSION,352928.0,37312,56312,42816,42816,0,42816,0,-42816,-42816,19000,5504,false,false,false,352928.0,177616,0,0,165232
1515,ARM_CORE,0x000D5E0E,U16_BE,BODY_PROGRESSION,352928.0,37312,56312,42816,42816,0,42816,0,-42816,-42816,19000,5504,false,false,false,352928.0,177616,0,0,165232
1516,ARM_CORE,0x000D5E5E,U16_BE,BODY_PROGRESSION,352928.0,37312,56312,42816,42816,0,42816,0,-42816,-42816,19000,5504,false,false,false,352928.0,177616,0,0,165232
1517,ARM_CORE,0x000D3D16,U16_BE,BODY_PROGRESSION,352100.0,25286,16728,42752,8608,51840,58580,-34144,43232,9088,-8558,33294,false,false,false,352100.0,37868,0,0,-76308
1518,ARM_CORE,0x000D3DC2,U16_BE,BODY_PROGRESSION,352033.5,37072,63444,24279,20653,1912,5,-3626,-18741,-22367,26372,-37067,false,true,true,352033.5,154418,0,0,-154324
1519,ARM_CORE,0x000D60DE,U16_BE,BODY_PROGRESSION,351648.0,38592,56312,42816,42816,0,32448,0,-42816,-42816,17720,-6144,false,false,false,351648.0,171216,0,0,157552
1520,ARM_CORE,0x000D5EC6,U16_BE,AUTO_AIM_DOWN,351522,0,58672,0,0,255,0,0,255,255,58672,0,false,false,false,2167.5,351522,0,0,118364
1521,ARM_CORE,0x000D5B3E,U16_BE,BODY_PROGRESSION,345984.0,65535,65535,65535,65535,24831,65535,0,-40704,-40704,0,0,false,false,false,345984.0,81408,0,0,162816
1522,ARM_CORE,0x000D5D98,U16_BE,AUTO_AIM_DOWN,345600,1536,59136,1536,1536,1536,1536,0,0,0,57600,0,false,false,false,0.0,345600,0,0,115200
1523,ARM_CORE,0x000D5FB0,U16_BE,AUTO_AIM_DOWN,345600,59136,1536,59136,64533,63488,63488,5397,-1045,4352,-57600,4352,false,false,false,38738.0,345600,0,0,101972
1524,ARM_CORE,0x000D6050,U16_BE,AUTO_AIM_DOWN,345600,59136,1536,47616,63488,63488,63488,15872,0,15872,-57600,4352,false,false,false,126208.0,345600,0,0,143872
1525,ARM_CORE,0x000D6154,U16_BE,BODY_PROGRESSION,345100.5,24574,31,24574,24574,65535,23040,0,40961,40961,-24543,-1534,false,false,false,345100.5,226112,0,0,200658
1526,ARM_CORE,0x000D36C2,U16_BE,BODY_PROGRESSION,343736.0,27732,61547,6551,17697,24655,20951,11146,6958,18104,33815,-6781,true,false,true,343736.0,195482,0,0,85798
1527,ARM_CORE,0x000D60EE,U16_BE,AUTO_AIM_DOWN,343410,0,57320,0,0,255,0,0,255,255,57320,0,false,false,false,2167.5,343410,0,0,115660
1528,ARM_CORE,0x000D392E,U16_BE,BODY_PROGRESSION,341844.5,32248,51999,1807,43253,36684,22098,41446,-6569,34877,19751,-10150,false,false,false,341844.5,89334,0,0,124086
1529,ARM_CORE,0x000D3C52,U16_BE,BODY_PROGRESSION,341620.5,59909,47319,25241,65067,50614,50619,39826,-14453,25373,-12590,-9290,false,false,false,341620.5,38370,0,0,110164
1530,ARM_CORE,0x000D3CE2,U16_BE,BODY_PROGRESSION,339220.5,18989,24320,49288,59194,16719,37327,9906,-42475,-32569,5331,18338,false,false,false,339220.5,-150,0,0,33858
1531,ARM_NEAR_X,0x000D3CE2,U16_BE,BODY_PROGRESSION,339220.5,18989,24320,49288,59194,16719,37327,9906,-42475,-32569,5331,18338,false,false,false,339220.5,-150,0,0,33858
1532,ARM_CORE,0x000D617E,U16_BE,BODY_PROGRESSION,338704.0,42816,56312,42816,42816,1312,35776,0,-41504,-41504,13496,-7040,false,false,false,338704.0,149904,0,0,136688
1533,ARM_CORE,0x000D5ECA,U16_BE,BODY_PROGRESSION,338469.0,0,0,5122,0,38916,0,-5122,38916,33794,0,0,false,false,false,338469.0,77832,0,0,155664
1534,ARM_CORE,0x000D5D6E,U16_BE,AUTO_AIM_DOWN,337872,0,56312,0,0,0,0,0,0,0,56312,0,false,false,false,0.0,337872,0,0,112624
1535,ARM_CORE,0x000D3CCE,U16_BE,BODY_PROGRESSION,337035.0,5933,63207,52595,6464,31949,52586,-46131,25485,-20646,57274,46653,false,false,false,337035.0,198306,0,0,-74152
1536,ARM_NEAR_X,0x000D3CCE,U16_BE,BODY_PROGRESSION,337035.0,5933,63207,52595,6464,31949,52586,-46131,25485,-20646,57274,46653,false,false,false,337035.0,198306,0,0,-74152
1537,ARM_CORE,0x000D3DCA,U16_BE,BODY_PROGRESSION,336940.0,61067,6795,40676,52779,59630,43186,12103,6851,18954,-54272,-17881,true,false,true,336940.0,286996,0,0,41312
1538,ARM_NEAR_X,0x000D3C82,U16_BE,BODY_PROGRESSION,336584.0,55107,14342,6216,48564,41336,37999,42348,-7228,35120,-40765,-17108,false,false,false,336584.0,182832,0,0,114058
1539,ARM_CORE,0x000D3C82,U16_BE,BODY_PROGRESSION,336584.0,55107,14342,6216,48564,41336,37999,42348,-7228,35120,-40765,-17108,false,false,false,336584.0,182832,0,0,114058
1540,ARM_NEAR_X,0x000D3DCA,U16_BE,BODY_PROGRESSION,336154.0,61354,6795,40676,52779,59630,43080,12103,6851,18954,-54559,-18274,true,false,true,336154.0,287358,0,0,38742
1541,ARM_CORE,0x000D3F6C,U32_BE,AUTO_AIM_DOWN,335544,1063004406,1063004406,1062836634,1062836634,1062836634,1063004406,0,0,0,0,0,false,false,false,0.0,335544,0,0,0
1542,ARM_NEAR_X,0x000D3F6C,U32_BE,AUTO_AIM_DOWN,335544,1063004406,1063004406,1062836634,1062836634,1062836634,1063004406,0,0,0,0,0,false,false,false,0.0,335544,0,0,0
1543,ARM_CORE,0x000D4024,U32_BE,BODY_PROGRESSION,332800.0,2148502112,2148502112,2148553312,2148553312,2148502112,2148553312,0,-51200,-51200,0,51200,false,false,false,332800.0,-102400,0,0,-204800
1544,ARM_CORE,0x000D4028,U32_BE,BODY_PROGRESSION,332800.0,2148502048,2148502048,2148553248,2148553248,2148502048,2148553248,0,-51200,-51200,0,51200,false,false,false,332800.0,-102400,0,0,-204800
1545,ARM_CORE,0x000D402C,U32_BE,BODY_PROGRESSION,332800.0,2148502176,2148502176,2148553376,2148553376,2148502176,2148553376,0,-51200,-51200,0,51200,false,false,false,332800.0,-102400,0,0,-204800
1546,ARM_CORE,0x000D4034,U32_BE,BODY_PROGRESSION,332800.0,2148502240,2148502240,2148553440,2148553440,2148502240,2148553440,0,-51200,-51200,0,51200,false,false,false,332800.0,-102400,0,0,-204800
1547,ARM_CORE,0x000D4038,U32_BE,BODY_PROGRESSION,332800.0,2148501984,2148501984,2148553184,2148553184,2148501984,2148553184,0,-51200,-51200,0,51200,false,false,false,332800.0,-102400,0,0,-204800
1548,ARM_CORE,0x000D4040,U32_BE,BODY_PROGRESSION,332800.0,2148502336,2148502336,2148553536,2148553536,2148502336,2148553536,0,-51200,-51200,0,51200,false,false,false,332800.0,-102400,0,0,-204800
1549,ARM_CORE,0x000D4044,U32_BE,BODY_PROGRESSION,332800.0,2148502304,2148502304,2148553504,2148553504,2148502304,2148553504,0,-51200,-51200,0,51200,false,false,false,332800.0,-102400,0,0,-204800
1550,ARM_CORE,0x000D4048,U32_BE,BODY_PROGRESSION,332800.0,2148553376,2148553376,2148502176,2148502176,2148553376,2148502176,0,51200,51200,0,-51200,false,false,false,332800.0,-102400,0,0,-204800
1551,ARM_CORE,0x000D404C,U32_BE,BODY_PROGRESSION,332800.0,2148553440,2148553440,2148502240,2148502240,2148553440,2148502240,0,51200,51200,0,-51200,false,false,false,332800.0,-102400,0,0,-204800
1552,ARM_CORE,0x000D36B6,U16_BE,BODY_PROGRESSION,331559.0,23179,16779,3728,21912,23702,764,18184,1790,19974,-6400,-22415,true,false,true,331559.0,-5384,0,0,-86624
1553,ARM_CORE,0x000D3DB8,U16_BE,BODY_PROGRESSION,331124.0,48295,48739,48414,15237,48202,48459,-33177,32965,-212,444,164,false,false,false,331124.0,2522,0,0,132284
1554,ARM_NEAR_X,0x000D3DB8,U16_BE,BODY_PROGRESSION,331114.0,48290,48739,48414,15237,48202,48459,-33177,32965,-212,449,169,false,false,false,331114.0,2532,0,0,132254
1555,ARM_CORE,0x000D3DC4,U16_BE,BODY_PROGRESSION,330818.5,48297,48739,48420,15271,48187,48458,-33149,32916,-233,442,161,false,false,false,330818.5,2550,0,0,132192
1556,ARM_NEAR_X,0x000D3DC4,U16_BE,BODY_PROGRESSION,330808.5,48292,48739,48420,15271,48187,48458,-33149,32916,-233,447,166,false,false,false,330808.5,2560,0,0,132162
1557,ARM_CORE,0x000D5BA2,U16_BE,BODY_PROGRESSION,330786.0,0,0,0,0,38916,0,0,38916,38916,0,0,false,false,false,330786.0,77832,0,0,155664
1558,ARM_CORE,0x000D5BF2,U16_BE,BODY_PROGRESSION,330786.0,0,0,0,0,38916,0,0,38916,38916,0,0,false,false,false,330786.0,77832,0,0,155664
1559,ARM_CORE,0x000D5C4A,U16_BE,BODY_PROGRESSION,330786.0,0,0,0,0,38916,0,0,38916,38916,0,0,false,false,false,330786.0,77832,0,0,155664
1560,ARM_CORE,0x000D5C9A,U16_BE,BODY_PROGRESSION,330786.0,0,0,0,0,38916,0,0,38916,38916,0,0,false,false,false,330786.0,77832,0,0,155664
1561,ARM_CORE,0x000D5E2A,U16_BE,BODY_PROGRESSION,330786.0,0,3078,0,0,38916,0,0,38916,38916,3078,0,false,false,false,330786.0,83988,0,0,161820
1562,ARM_CORE,0x000D5E7A,U16_BE,BODY_PROGRESSION,330786.0,0,3078,0,0,38916,0,0,38916,38916,3078,0,false,false,false,330786.0,83988,0,0,161820
1563,ARM_CORE,0x000D60AA,U16_BE,BODY_PROGRESSION,330786.0,0,3078,0,0,38916,0,0,38916,38916,3078,0,false,false,false,330786.0,83988,0,0,161820
1564,ARM_CORE,0x000D5CEA,U16_BE,BODY_PROGRESSION,330650.0,16,16,16,16,38916,16,0,38900,38900,0,0,false,false,false,330650.0,77800,0,0,155600
1565,ARM_CORE,0x000D5FDC,U16_BE,BODY_PROGRESSION,330584.5,50193,23040,50193,15,1280,1280,-50178,1265,-48913,-27153,-48913,false,false,false,330584.5,54306,0,0,-136286
1566,ARM_CORE,0x000D5F82,U16_BE,BODY_PROGRESSION,330329.0,797,5122,38916,0,4102,4102,-38916,4102,-34814,4325,3305,false,false,false,330329.0,12730,0,0,137874
1567,ARM_CORE,0x000D3ABA,U16_BE,BODY_PROGRESSION,329840.5,17571,9644,31277,13504,59898,63155,-17773,46394,28621,-7927,45584,false,false,false,329840.5,41048,0,0,-163242
1568,ARM_CORE,0x000D5D96,U16_BE,BODY_PROGRESSION,329256.0,11600,42816,11600,11600,50336,11600,0,38736,38736,31216,0,false,false,false,329256.0,139904,0,0,217376
1569,ARM_CORE,0x000D6022,U16_BE,BODY_PROGRESSION,328735.0,0,5122,38916,0,4102,4102,-38916,4102,-34814,5122,4102,false,false,false,328735.0,14324,0,0,133092
1570,ARM_NEAR_X,0x000D3C52,U16_BE,BODY_PROGRESSION,328526.5,35499,47319,25241,65067,50614,51336,39826,-14453,25373,11820,15837,false,false,false,328526.5,22196,0,0,56248
1571,ARM_CORE,0x000D36B8,U16_BE,BODY_PROGRESSION,328469.0,48134,15446,15308,48210,15538,48237,32902,-32672,230,-32688,103,false,false,false,328469.0,130730,0,0,196160
1572,ARM_CORE,0x000D3958,U16_BE,BODY_PROGRESSION,328442.0,15547,48403,15575,48333,15467,15519,32758,-32866,-108,32856,-28,false,false,false,328442.0,197240,0,0,196952
1573,ARM_CORE,0x000D36D0,U16_BE,BODY_PROGRESSION,328058.5,15366,48215,48075,15443,48304,15470,-32632,32861,229,32849,104,false,false,false,328058.5,131366,0,0,196310
1574,ARM_CORE,0x000D3924,U16_BE,BODY_PROGRESSION,327862.0,15608,15590,15653,48345,15489,15382,32692,-32856,-164,-18,-226,false,false,false,327862.0,-178,0,0,129652
1575,ARM_CORE,0x000D3638,U16_BE,BODY_PROGRESSION,327838.0,15008,47600,47177,14797,47677,14902,-32380,32880,500,32592,-106,false,false,false,327838.0,130310,0,0,195856
1576,ARM_CORE,0x000D3A10,U16_BE,BODY_PROGRESSION,327701.0,15438,48722,47950,15295,48144,15687,-32655,32849,194,33284,249,false,false,false,327701.0,133794,0,0,195972
1577,ARM_CORE,0x000D3A1C,U16_BE,BODY_PROGRESSION,327504.5,15427,48728,47929,15315,48150,15684,-32614,32835,221,33301,257,false,false,false,327504.5,133846,0,0,195886
1578,ARM_CORE,0x000D3FD0,U16_BE,BODY_PROGRESSION,326952.5,47021,14977,15065,47808,15040,47366,32743,-32768,-25,-32044,345,false,false,false,326952.5,127612,0,0,192400
1579,ARM_NEAR_X,0x000D3FD0,U16_BE,BODY_PROGRESSION,326952.5,47021,14977,15065,47808,15040,47366,32743,-32768,-25,-32044,345,false,false,false,326952.5,127612,0,0,192400
1580,ARM_CORE,0x000D3C40,U16_BE,BODY_PROGRESSION,326930.5,48251,15893,15532,48301,15817,48417,32769,-32484,285,-32358,166,false,false,false,326930.5,129252,0,0,194464
1581,ARM_NEAR_X,0x000D3C40,U16_BE,BODY_PROGRESSION,326912.5,48236,15893,15532,48301,15817,48411,32769,-32484,285,-32343,175,false,false,false,326912.5,129174,0,0,194362
1582,ARM_CORE,0x000D3C64,U16_BE,BODY_PROGRESSION,326904.5,48797,16442,16087,48856,16380,48970,32769,-32476,293,-32355,173,false,false,false,326904.5,129198,0,0,194402
1583,ARM_NEAR_X,0x000D3C64,U16_BE,BODY_PROGRESSION,326900.5,48787,16442,16087,48856,16380,48962,32769,-32476,293,-32345,175,false,false,false,326900.5,129154,0,0,194366
1584,ARM_CORE,0x000D5FD6,U16_BE,AUTO_AIM_DOWN,326390,56312,7,56312,37440,54256,52648,-18872,16816,-2056,-56305,-3664,false,false,false,178308.0,326390,0,0,158786
1585,ARM_CORE,0x000D3A2E,U16_BE,BODY_PROGRESSION,325957.5,9880,65244,13250,55230,23293,49269,41980,-31937,10043,55364,39389,false,false,false,325957.5,226580,0,0,-36464
1586,ARM_CORE,0x000D5C44,U16_BE,BODY_PROGRESSION,325937.5,8429,8390,5775,7728,23040,8017,1953,15312,17265,-39,-412,true,false,true,325937.5,28632,0,0,65842
1587,ARM_NEAR_X,0x000D3CAC,U16_BE,BODY_PROGRESSION,325903.0,48822,16270,15963,48640,16269,49026,32677,-32371,306,-32552,204,false,false,false,325903.0,129802,0,0,194180
1588,ARM_CORE,0x000D3CAC,U16_BE,BODY_PROGRESSION,325903.0,48822,16270,15963,48640,16269,49026,32677,-32371,306,-32552,204,false,false,false,325903.0,129802,0,0,194180
1589,ARM_CORE,0x000D5E1E,U16_BE,AUTO_AIM_DOWN,325536,0,54256,0,0,0,0,0,0,0,54256,0,false,false,false,0.0,325536,0,0,108512
